"csv_file_name","question_name","ï..id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","firstname","lastname","username","attempt_number","group"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759082,54063,16,"interactivecountback",29997,2,1,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606140697,716903,1,"gradedright",1,1606137479,328,"anonfirstname205","anonlastname205","anon205",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759188,54064,25,"interactivecountback",29997,10,0,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 123877803; ans1: ""Decreasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605804189,716952,1,"gradedwrong",0,1605803022,329,"anonfirstname206","anonlastname206","anon206",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759169,54064,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605804189,716943,1,"gradedright",1,1605803059,329,"anonfirstname206","anonlastname206","anon206",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764401,54156,29,"interactivecountback",29997,5,0,0,1,0,"\({4\,3^{n-1}}\) is Increasing and Bounded below","Seed: 1967851554; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1967851554; ans1: ""Increasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606138137,719471,1,"gradedpartial",0.5,1606136679,331,"anonfirstname208","anonlastname208","anon208",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764403,54156,30,"interactivecountback",29997,1,0,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Bounded above and below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606138137,719472,1,"gradedpartial",0.5,1606136699,331,"anonfirstname208","anonlastname208","anon208",2,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764370,54156,16,"interactivecountback",29997,7,1,0,1,0,"\({-5\,\left(-2\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606138137,719458,1,"gradedright",1,1606136715,331,"anonfirstname208","anonlastname208","anon208",3,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759369,54067,27,"interactivecountback",29997,1,0,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605540637,717053,1,"gradedpartial",0.5,1605539506,332,"anonfirstname209","anonlastname209","anon209",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759371,54067,28,"interactivecountback",29997,5,0,0,1,0,"\({4\,3^{n-1}}\) is Increasing and Bounded below","Seed: 1967851554; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1967851554; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605540637,717054,1,"gradedwrong",0,1605539518,332,"anonfirstname209","anonlastname209","anon209",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759373,54067,29,"interactivecountback",29997,9,0,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 399679989; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605540637,717055,1,"gradedwrong",0,1605539531,332,"anonfirstname209","anonlastname209","anon209",3,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759346,54067,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605540637,717042,1,"gradedright",1,1605539556,332,"anonfirstname209","anonlastname209","anon209",4,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755540,54001,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605559565,715213,1,"gradedright",1,1605544869,143,"anonfirstname21","anonlastname21","anon21",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759413,54068,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; prt1: !; prt2: !",1606082684,717073,1,"gaveup",NA,1606082683,333,"anonfirstname210","anonlastname210","anon210",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759462,54069,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; prt1: !; prt2: !",1606161442,717095,1,"gaveup",NA,1606161441,333,"anonfirstname210","anonlastname210","anon210",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759512,54070,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605880720,717117,1,"gradedright",1,1605809297,334,"anonfirstname211","anonlastname211","anon211",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764508,54158,28,"interactivecountback",29997,2,0,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606156132,719525,1,"gradedpartial",0.5,1606153918,337,"anonfirstname214","anonlastname214","anon214",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764510,54158,29,"interactivecountback",29997,5,0,0,1,0,"\({4\,3^{n-1}}\) is Increasing and Bounded below","Seed: 1967851554; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1967851554; ans1: ""Increasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606156132,719526,1,"gradedpartial",0.5,1606154035,337,"anonfirstname214","anonlastname214","anon214",2,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764512,54158,30,"interactivecountback",29997,6,0,0,1,0,"\({\left(-2\right)^{n+1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Bounded above and below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606156132,719527,1,"gradedpartial",0.5,1606154083,337,"anonfirstname214","anonlastname214","anon214",3,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764482,54158,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606156132,719513,1,"gradedright",1,1606154127,337,"anonfirstname214","anonlastname214","anon214",4,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764557,54159,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605804491,719547,1,"gradedright",1,1605803058,338,"anonfirstname215","anonlastname215","anon215",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764610,54160,16,"interactivecountback",29997,9,1,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","",1607175202,719578,0,"todo",NA,1607099063,339,"anonfirstname216","anonlastname216","anon216",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759643,54072,16,"interactivecountback",29997,10,1,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605822750,717174,1,"gradedright",1,1605820558,341,"anonfirstname218","anonlastname218","anon218",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759715,54073,16,"interactivecountback",29997,10,1,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605639951,717206,1,"gradedright",1,1605638114,344,"anonfirstname221","anonlastname221","anon221",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760041,54079,16,"interactivecountback",29997,6,1,0,1,0,"\({\left(-2\right)^{n+1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 71454915; prt1: !; prt2: !",1606839766,717353,1,"gaveup",NA,1606839765,145,"anonfirstname23","anonlastname23","anon23",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755608,54002,16,"interactivecountback",29997,7,1,0,1,0,"\({-5\,\left(-2\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605633314,715243,1,"gradedright",1,1605631065,146,"anonfirstname24","anonlastname24","anon24",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755676,54003,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605879726,715273,1,"gradedright",1,1605877539,147,"anonfirstname25","anonlastname25","anon25",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760090,54080,16,"interactivecountback",29997,2,1,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: !",1605873597,717375,2,"gradedpartial",0.5,1605873597,148,"anonfirstname26","anonlastname26","anon26",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755755,54004,16,"interactivecountback",29997,9,1,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605554546,715307,1,"gradedright",1,1605553117,150,"anonfirstname28","anonlastname28","anon28",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755148,53995,16,"interactivecountback",29997,9,1,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606142045,715038,1,"gradedright",1,1606141202,125,"anonfirstname3","anonlastname3","anon3",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760202,54082,16,"interactivecountback",29997,2,1,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605535719,717426,1,"gradedright",1,1605533743,153,"anonfirstname31","anonlastname31","anon31",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760268,54083,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605709457,717456,1,"gradedright",1,1605708356,154,"anonfirstname32","anonlastname32","anon32",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760333,54084,16,"interactivecountback",29997,6,1,0,1,0,"\({\left(-2\right)^{n+1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605604718,717484,1,"gradedright",1,1605603904,155,"anonfirstname33","anonlastname33","anon33",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755900,54006,31,"interactivecountback",29997,2,0,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Increasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605611460,715368,1,"gradedwrong",0,1605610643,158,"anonfirstname36","anonlastname36","anon36",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755868,54006,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605611460,715353,1,"gradedright",1,1605610669,158,"anonfirstname36","anonlastname36","anon36",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755951,54007,16,"interactivecountback",29997,6,1,0,1,0,"\({\left(-2\right)^{n+1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605546183,715388,1,"gradedright",1,1605544418,160,"anonfirstname38","anonlastname38","anon38",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760421,54086,16,"interactivecountback",29997,9,1,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","",1607433331,717539,0,"todo",NA,1607432727,161,"anonfirstname39","anonlastname39","anon39",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760466,54087,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; prt1: !; prt2: !",1606142038,717561,1,"gaveup",NA,1606142038,162,"anonfirstname40","anonlastname40","anon40",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1756014,54008,16,"interactivecountback",29997,10,1,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605882492,715415,1,"gradedright",1,1605881573,163,"anonfirstname41","anonlastname41","anon41",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1756069,54009,16,"interactivecountback",29997,10,1,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605536984,715440,1,"gradedright",1,1605535251,166,"anonfirstname44","anonlastname44","anon44",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1760515,54088,16,"interactivecountback",29997,2,1,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606160485,717583,1,"gradedright",1,1606155484,168,"anonfirstname46","anonlastname46","anon46",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1756174,54011,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","",1606135203,715497,0,"todo",NA,1606134686,174,"anonfirstname52","anonlastname52","anon52",1,"Group GC"
