"csv_file_name","question_name","ï..id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","firstname","lastname","username","attempt_number","group"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794095,54863,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605973473,732168,2,"gradedright",1,1605973472,143,"anonfirstname21","anonlastname21","anon21",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798085,55006,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606230848,733455,2,"gradedright",1,1606230847,333,"anonfirstname210","anonlastname210","anon210",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798868,55042,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606304868,733719,2,"gradedright",1,1606304868,333,"anonfirstname210","anonlastname210","anon210",2,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798115,55007,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606225396,733464,2,"gradedright",1,1606225396,334,"anonfirstname211","anonlastname211","anon211",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798142,55008,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606228957,733473,2,"gradedright",1,1606228957,335,"anonfirstname212","anonlastname212","anon212",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798895,55043,6,"deferredfeedback",30075,1,2,0,1,0,"\({\left[ \frac{1}{2\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606342705,733728,2,"gradedright",1,1606342705,335,"anonfirstname212","anonlastname212","anon212",2,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798197,55010,6,"deferredfeedback",30075,2,2,0,1,0,"\({\left[ \frac{1}{4\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606230793,733491,2,"gradedright",1,1606230793,337,"anonfirstname214","anonlastname214","anon214",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798224,55011,6,"deferredfeedback",30075,2,2,0,1,0,"\({\left[ \frac{1}{4\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605834660,733500,2,"gradedpartial",0.5,1605834660,338,"anonfirstname215","anonlastname215","anon215",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798922,55044,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606302595,733737,2,"gradedright",1,1606302595,338,"anonfirstname215","anonlastname215","anon215",2,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798280,55013,6,"deferredfeedback",30075,3,2,0,1,0,"\({\left[ \frac{1}{4\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606070208,733518,2,"gradedright",1,1606070208,341,"anonfirstname218","anonlastname218","anon218",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798363,55016,6,"deferredfeedback",30075,3,2,0,1,0,"\({\left[ \frac{1}{4\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605791634,733545,2,"gradedright",1,1605791634,344,"anonfirstname221","anonlastname221","anon221",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794123,54864,6,"deferredfeedback",30075,5,2,0,1,0,"\({\left[ \frac{1}{3\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1626017267; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1626017267; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605950572,732177,2,"gradedright",1,1605950572,146,"anonfirstname24","anonlastname24","anon24",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794150,54865,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606065699,732186,2,"gradedright",1,1606065699,147,"anonfirstname25","anonlastname25","anon25",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794179,54866,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606218747,732195,2,"gradedpartial",0.5,1606218747,148,"anonfirstname26","anonlastname26","anon26",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798480,55028,6,"deferredfeedback",30075,3,2,0,1,0,"\({\left[ \frac{1}{4\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606312272,733593,2,"gradedright",1,1606312271,148,"anonfirstname26","anonlastname26","anon26",2,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794237,54868,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606156503,732213,2,"gradedright",1,1606156503,151,"anonfirstname29","anonlastname29","anon29",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794293,54870,6,"deferredfeedback",30075,1,2,0,1,0,"\({\left[ \frac{1}{2\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605733533,732231,2,"gradedpartial",0.5,1605733533,153,"anonfirstname31","anonlastname31","anon31",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794320,54871,6,"deferredfeedback",30075,2,2,0,1,0,"\({\left[ \frac{1}{4\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606141793,732240,2,"gradedright",1,1606141792,154,"anonfirstname32","anonlastname32","anon32",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794349,54872,6,"deferredfeedback",30075,3,2,0,1,0,"\({\left[ \frac{1}{4\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605967146,732249,2,"gradedright",1,1605967146,155,"anonfirstname33","anonlastname33","anon33",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794405,54874,6,"deferredfeedback",30075,6,2,0,1,0,"\({\left[ \frac{1}{2\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606206089,732267,2,"gradedright",1,1606206088,158,"anonfirstname36","anonlastname36","anon36",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794432,54875,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605637885,732276,2,"gradedright",1,1605637884,160,"anonfirstname38","anonlastname38","anon38",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794461,54876,6,"deferredfeedback",30075,3,2,0,1,0,"\({\left[ \frac{1}{4\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606230032,732285,2,"gradedright",1,1606230032,162,"anonfirstname40","anonlastname40","anon40",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794488,54877,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606155135,732294,2,"gradedpartial",0.5,1606155134,163,"anonfirstname41","anonlastname41","anon41",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794572,54880,6,"deferredfeedback",30075,6,2,0,1,0,"\({\left[ \frac{1}{2\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2022228899; ans1: ""Increasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606143081,732321,2,"gradedwrong",0,1606143081,166,"anonfirstname44","anonlastname44","anon44",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1798563,55031,6,"deferredfeedback",30075,6,2,0,1,0,"\({\left[ \frac{1}{2\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606306981,733620,2,"gradedright",1,1606306981,166,"anonfirstname44","anonlastname44","anon44",2,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794599,54881,6,"deferredfeedback",30075,1,2,0,1,0,"\({\left[ \frac{1}{2\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606221795,732330,2,"gradedright",1,1606221794,168,"anonfirstname46","anonlastname46","anon46",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794738,54886,6,"deferredfeedback",30075,1,2,0,1,0,"\({\left[ \frac{1}{2\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606151910,732375,2,"gradedright",1,1606151910,174,"anonfirstname52","anonlastname52","anon52",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794820,54889,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606399009,732402,2,"gradedright",1,1606399008,178,"anonfirstname56","anonlastname56","anon56",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794847,54890,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606395528,732411,2,"gradedright",1,1606395528,179,"anonfirstname57","anonlastname57","anon57",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794875,54891,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605980532,732420,2,"gradedright",1,1605980532,181,"anonfirstname59","anonlastname59","anon59",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1793898,54856,6,"deferredfeedback",30075,2,2,0,1,0,"\({\left[ \frac{1}{4\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1520351876; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605997012,732105,2,"gradedright",1,1605997012,128,"anonfirstname6","anonlastname6","anon6",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794902,54892,6,"deferredfeedback",30075,3,2,0,1,0,"\({\left[ \frac{1}{4\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 409919109; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605941396,732429,2,"gradedright",1,1605941396,182,"anonfirstname60","anonlastname60","anon60",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794929,54893,6,"deferredfeedback",30075,6,2,0,1,0,"\({\left[ \frac{1}{2\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606231706,732438,2,"gradedright",1,1606231705,183,"anonfirstname61","anonlastname61","anon61",1,"Group CG"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1794957,54894,6,"deferredfeedback",30075,6,2,0,1,0,"\({\left[ \frac{1}{2\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2022228899; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606113407,732447,2,"gradedright",1,1606113407,185,"anonfirstname63","anonlastname63","anon63",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1795014,54896,6,"deferredfeedback",30075,7,2,0,1,0,"\({\left[ \frac{1}{3\,n+4} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1334387192; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606221082,732465,3,"gradedright",1,1606221082,187,"anonfirstname65","anonlastname65","anon65",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1795042,54897,6,"deferredfeedback",30075,4,2,0,1,0,"\({\left[ \frac{1}{4\,n+2} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1343654427; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605630688,732474,2,"gradedright",1,1605630688,188,"anonfirstname66","anonlastname66","anon66",1,"Group GC"
"../data-raw/study2/attempts_FarC2.csv","FarC2",1795072,54898,6,"deferredfeedback",30075,1,2,0,1,0,"\({\left[ \frac{1}{2\,n+3} , \mbox{Decreasing} , \mbox{Bounded} \right]}\)","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Bounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1885951117; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606138380,732483,2,"gradedpartial",0.5,1606138379,189,"anonfirstname67","anonlastname67","anon67",1,"Group GC"
